"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"SPI POLYOLS INC.","321 CHERRY LN","NEW CASTLE","NEW CASTLE","DE","197202780","39.69283","-75.5383","45","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720SPPLY321CH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720SPPLY321CH","https://enviro.epa.gov/enviro/rsei.html?facid=19720SPPLY321CH"
"SPMT - EAGLE POINT TERMINAL","1000 CROWN POINT RD","WESTVILLE","GLOUCESTER","NJ","08093","39.86758","-75.13714","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08093SNCPM1CRWN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08093SNCPM1CRWN","https://enviro.epa.gov/enviro/rsei.html?facid=08093SNCPM1CRWN"
"SPMT-EAGLE POINT TANK FARM","RT 130 & I-295 S","WESTVILLE","GLOUCESTER","NJ","08093","39.8718","-75.1558","500","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08093CSTLGRTES1","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08093CSTLGRTES1","https://enviro.epa.gov/enviro/rsei.html?facid=08093CSTLGRTES1"
"SPRAY PRODUCTS CORP","1323 CONSHOHOCKEN RD","PLYMOUTH MEETING","MONTGOMERY","PA","19462","40.10564","-75.31502","189","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19404SPRYP1323C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19404SPRYP1323C","https://enviro.epa.gov/enviro/rsei.html?facid=19404SPRYP1323C"
"SPRAY PRODUCTS CORP","2 RACE ST","UPLAND","DELAWARE","PA","19015","39.851111","-75.383611","71","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19015RBNDS2RACE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19015RBNDS2RACE","https://enviro.epa.gov/enviro/rsei.html?facid=19015RBNDS2RACE"
"SPS TECHNOLOGIES LLC","301 HIGHLAND AVE","JENKINTOWN","MONTGOMERY","PA","19046","40.101753","-75.138908","285","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19046SPSTCHIGHL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19046SPSTCHIGHL","https://enviro.epa.gov/enviro/rsei.html?facid=19046SPSTCHIGHL"
"SRM - SHARON HILL","1401 CALCON HOOK RD","SHARON HILL","DELAWARE","PA","19079","39.895667","-75.263639","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1907WSTRNCCALCN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1907WSTRNCCALCN","https://enviro.epa.gov/enviro/rsei.html?facid=1907WSTRNCCALCN"
"SS WHITE BURS INC","1145 TOWBIN AVE","LAKEWOOD","OCEAN","NJ","08701","40.05556","-74.18979","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701SSWHT1145T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701SSWHT1145T","https://enviro.epa.gov/enviro/rsei.html?facid=08701SSWHT1145T"
"STARKEY CHEMICAL PROCESS CO","918 N DELAWARE AVE, (PLANT CLOSED EARLY 1988)","PHILADELPHIA","PHILADELPHIA","PA","19123","39.96346","-75.13553","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19123STRKY918ND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19123STRKY918ND","https://enviro.epa.gov/enviro/rsei.html?facid=19123STRKY918ND"
"STATE METAL INDUSTRIES INC","941 S SECOND ST","CAMDEN","CAMDEN","NJ","08103","39.933611","-75.128333","160","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08103STTMT941SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08103STTMT941SO","https://enviro.epa.gov/enviro/rsei.html?facid=08103STTMT941SO"
"STONCOR GROUP INC.","1000 E PARK AVE","MAPLE SHADE","BURLINGTON","NJ","08052","39.96133","-74.99348","107","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08052STNHR1PARK","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08052STNHR1PARK","https://enviro.epa.gov/enviro/rsei.html?facid=08052STNHR1PARK"
"STONCOR GROUP INC. CHERRY HILL","7 ESTERBROOK LN","CHERRY HILL","CAMDEN","NJ","08003","39.914265","-74.965399","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0800WSTNCR7ESTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0800WSTNCR7ESTE","https://enviro.epa.gov/enviro/rsei.html?facid=0800WSTNCR7ESTE"
"STONEY CREEK TECHNOLOGIES LLC","3300 W 4TH ST","TRAINER","DELAWARE","PA","190615112","39.83175","-75.39779","57","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013WTCCR3300W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013WTCCR3300W","https://enviro.epa.gov/enviro/rsei.html?facid=19013WTCCR3300W"
"STRUTHERS-DUNN INC","512 LAMBS RD","PITMAN","GLOUCESTER","NJ","08071","39.740294","-75.143501","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08071STRTHLAMBS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08071STRTHLAMBS","https://enviro.epa.gov/enviro/rsei.html?facid=08071STRTHLAMBS"
"SUN CHEMICAL","205 S JAMES ST","NEWPORT","NEW CASTLE","DE","19804","39.71161","-75.60906","261","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19804CBGGYJAMES","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19804CBGGYJAMES","https://enviro.epa.gov/enviro/rsei.html?facid=19804CBGGYJAMES"
"SUN CHEMICAL CORP","3301 HUNTING PARK AVE","PHILADELPHIA","PHILADELPHIA","PA","19132","40.00273","-75.18434","81","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19129GNRLP3301H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19129GNRLP3301H","https://enviro.epa.gov/enviro/rsei.html?facid=19129GNRLP3301H"
"SUN REFINING & MARKETING CO","3001 PENROSE AVE","PHILADELPHIA","PHILADELPHIA","PA","191455294","39.90158","-75.203157","194","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19145CHVRN30THS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19145CHVRN30THS","https://enviro.epa.gov/enviro/rsei.html?facid=19145CHVRN30THS"
"SUNOCO LLC-RACE FUELS","100 GREEN ST","MARCUS HOOK","DELAWARE","PA","19061","39.814609","-75.42227","746","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19061SNRFNGREEN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19061SNRFNGREEN","https://enviro.epa.gov/enviro/rsei.html?facid=19061SNRFNGREEN"
"SUNOCO PARTNERS M&T L.P. - BELMONT TERMINAL","2700 PASSYUNK AVE","PHILADELPHIA","PHILADELPHIA","PA","19145","39.921363","-75.192212","28","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19145SNCNC2700W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19145SNCNC2700W","https://enviro.epa.gov/enviro/rsei.html?facid=19145SNCNC2700W"
"SUNOCO PARTNERS MARKETING & TERMINALS -TWIN OAKS","4041 MARKET ST","ASTON","DELAWARE","PA","19014","39.852287","-75.425858","94","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19014SNCNC4041M","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19014SNCNC4041M","https://enviro.epa.gov/enviro/rsei.html?facid=19014SNCNC4041M"
"SUNOCO PARTNERS MARKETING & TERMINALS L.P- EXTON TERMINAL","601 E.LINCOLN HWY","EXTON","CHESTER","PA","19341","40.032104","-75.612503","59","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19341SNCNC601EL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19341SNCNC601EL","https://enviro.epa.gov/enviro/rsei.html?facid=19341SNCNC601EL"
"SUNOCO PARTNERS MARKETING & TERMINALS L.P.-MALVERN TERMINAL","41 MALIN RD","MALVERN","CHESTER","PA","19355","40.043907","-75.540161","86","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355SNCNC41MAL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355SNCNC41MAL","https://enviro.epa.gov/enviro/rsei.html?facid=19355SNCNC41MAL"
"SUNROC LLC","60 STARLIFTER DR","DOVER","KENT","DE","19901","39.14434","-75.46948","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19901SNRCC60STA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19901SNRCC60STA","https://enviro.epa.gov/enviro/rsei.html?facid=19901SNRCC60STA"
"SWEET OVATIONS TOMLINSON RD FAC","1741 TOMLINSON RD","PHILADELPHIA","PHILADELPHIA","PA","19116","40.10475","-75.01579","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1911WSWTVT1741T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1911WSWTVT1741T","https://enviro.epa.gov/enviro/rsei.html?facid=1911WSWTVT1741T"
"SWIMUSA FIBERGLASS POOLS","1111 READING AVE","HAMMONTON","ATLANTIC","NJ","08037","39.61017","-74.77226","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0803WLFTMF1111R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0803WLFTMF1111R","https://enviro.epa.gov/enviro/rsei.html?facid=0803WLFTMF1111R"
"SYNTEC CORP","1 SHEA WAY","NEWARK","NEW CASTLE","DE","19713","39.6523","-75.72714","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19713SYNTCONESH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19713SYNTCONESH","https://enviro.epa.gov/enviro/rsei.html?facid=19713SYNTCONESH"
"TALCO METALS","5201 UNRUH AVE","PHILADELPHIA","PHILADELPHIA","PA","19135","40.01808","-75.04124","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19135TLCMT5201U","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19135TLCMT5201U","https://enviro.epa.gov/enviro/rsei.html?facid=19135TLCMT5201U"
"TANNER INDUSTRIES INC","5811 TACONY ST","PHILADELPHIA","PHILADELPHIA","PA","19135","40.010278","-75.055556","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19135TNNRN5811T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19135TNNRN5811T","https://enviro.epa.gov/enviro/rsei.html?facid=19135TNNRN5811T"
"TASTY BAKING CO","2801 W HUNTING PARK AVE","PHILADELPHIA","PHILADELPHIA","PA","19129","40.00692","-75.17507","31","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19129TSTYK2801H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19129TSTYK2801H","https://enviro.epa.gov/enviro/rsei.html?facid=19129TSTYK2801H"
"TECH TUBE","750 VANDENBERG BLVD","KING OF PRUSSIA","MONTGOMERY","PA","19406","40.10424","-75.40234","46","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19406TCHTB72VAN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19406TCHTB72VAN","https://enviro.epa.gov/enviro/rsei.html?facid=19406TCHTB72VAN"
"TECHNICHEM INC","1 PEPPERBUSH CT","MEDFORD","BURLINGTON","NJ","08055","39.83388","-74.84151","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0805WTCHNC1PEPP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0805WTCHNC1PEPP","https://enviro.epa.gov/enviro/rsei.html?facid=0805WTCHNC1PEPP"
"TELEDYNE PACKAGING","2300 W 4TH ST","CHESTER","DELAWARE","PA","190160640","39.83512","-75.38706","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19016TLDYN4THTO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19016TLDYN4THTO","https://enviro.epa.gov/enviro/rsei.html?facid=19016TLDYN4THTO"
"TELEGENIX","1930 OLNEY AVE","CHERRY HILL","CAMDEN","NJ","08003","39.90758","-74.96908","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08003TLGNX193LN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08003TLGNX193LN","https://enviro.epa.gov/enviro/rsei.html?facid=08003TLGNX193LN"
"TELEX METALS LLC","105 PHYLLIS AVE","CROYDON","BUCKS","PA","19021","40.08154","-74.89888","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1902WTLXMT15PHY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1902WTLXMT15PHY","https://enviro.epa.gov/enviro/rsei.html?facid=1902WTLXMT15PHY"
"TFL USA-CANADA INC","1400 JOHNSON WAY CENTERPOINT BUSINESS COMPLEX","NEW CASTLE","NEW CASTLE","DE","19720","39.66039","-75.58776","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19720WLMNGCENTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19720WLMNGCENTE","https://enviro.epa.gov/enviro/rsei.html?facid=19720WLMNGCENTE"
"THE BOEING CO DEFENSE SPACE & SECURITY ROTORCRAFT PR","1 S STEWART AVE","RIDLEY PARK","DELAWARE","PA","19078","39.865861","-75.323113","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1907WTHBNGSTEWA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1907WTHBNGSTEWA","https://enviro.epa.gov/enviro/rsei.html?facid=1907WTHBNGSTEWA"
"THERMACON IND INC","345 NEW ALBANY RD","MOORESTOWN","BURLINGTON","NJ","08057","39.966924","-74.97223","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08057THRMC345NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08057THRMC345NE","https://enviro.epa.gov/enviro/rsei.html?facid=08057THRMC345NE"
"THERMOSEAL GLASS CORP","400 WATER ST","GLOUCESTER CITY","CAMDEN","NJ","08030","39.89312","-75.127964","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08030THRMS400WA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08030THRMS400WA","https://enviro.epa.gov/enviro/rsei.html?facid=08030THRMS400WA"
"THOMSON LAMINATION CO","PINE & LINWOOD AVE","MAPLE SHADE","BURLINGTON","NJ","08052","39.96012","-74.992699","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08052THMSNPINEL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08052THMSNPINEL","https://enviro.epa.gov/enviro/rsei.html?facid=08052THMSNPINEL"
"TIKKURILA INC","7600 STATE RD","PHILADELPHIA","PHILADELPHIA","PA","19136","40.02922","-75.02548","67","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19136THMCC7600S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19136THMCC7600S","https://enviro.epa.gov/enviro/rsei.html?facid=19136THMCC7600S"
"TIN TECHNOLOGY & REFINING","905 FERNHILL RD","WEST CHESTER","CHESTER","PA","19380","39.9764","-75.58886","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1938WTNTCH95FER","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1938WTNTCH95FER","https://enviro.epa.gov/enviro/rsei.html?facid=1938WTNTCH95FER"
"TORWICO ELECTRONICS INC","410 OBERLIN AVENUE S","LAKEWOOD","OCEAN","NJ","08701","40.073443","-74.180451","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701TRWCL410OB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701TRWCL410OB","https://enviro.epa.gov/enviro/rsei.html?facid=08701TRWCL410OB"
"TRI VALLEY GROWERS CEDARVILLE","10 MAPLE AVE","CEDARVILLE","CUMBERLAND","NJ","08311","39.334494","-75.190578","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08311TRVLL10MAP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08311TRVLL10MAP","https://enviro.epa.gov/enviro/rsei.html?facid=08311TRVLL10MAP"
"TRIANGLE TUBE/PHASE III CO INC","1 TRIANGLE LN","BLACKWOOD","CAMDEN","NJ","08012","39.77916","-75.0455","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08012TRNGL1TRIA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08012TRNGL1TRIA","https://enviro.epa.gov/enviro/rsei.html?facid=08012TRNGL1TRIA"
"TRIGEN PHILADELPHIA ENERGY CORP EDISON FACILITY","908 SANSOM ST","PHILADELPHIA","PHILADELPHIA","PA","19107","39.949037","-75.155787","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19107TRGNP91591","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19107TRGNP91591","https://enviro.epa.gov/enviro/rsei.html?facid=19107TRGNP91591"
"TRIGEN PHILADELPHIA ENERGY CORP SCHUYLKILL FACILITY","2600 CHRISTIAN ST","PHILADELPHIA","PHILADELPHIA","PA","19146","39.94278","-75.18858","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19146TRGNP2600A","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19146TRGNP2600A","https://enviro.epa.gov/enviro/rsei.html?facid=19146TRGNP2600A"
"TUBE METHODS INC","416 DEPOT ST","BRIDGEPORT","MONTGOMERY","PA","19405","40.104841","-75.342405","64","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19405TBMTH416DE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19405TBMTH416DE","https://enviro.epa.gov/enviro/rsei.html?facid=19405TBMTH416DE"
"TURBON GROUP CURTIS YOUNG CORP","2704 CINDEL DR","DELRAN","BURLINGTON","NJ","08075","40.02251","-74.97824","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08077TRBNG274CI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08077TRBNG274CI","https://enviro.epa.gov/enviro/rsei.html?facid=08077TRBNG274CI"
"U.S. AIR FORCE NJ ANG 177 FIGHTER WING","400 LANGLEY RD","EGG HARBOR TOWNSHIP","ATLANTIC","NJ","08234","39.441129","-74.580984","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08234SRFRC400LA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08234SRFRC400LA","https://enviro.epa.gov/enviro/rsei.html?facid=08234SRFRC400LA"
"U.S. AIR FORCE WARREN GROVE GUNNERY RANGE ANG NJ","RT 539 MILE MARKER 7.5","BASS RIVER TOWNSHIP","BURLINGTON","NJ","08224","39.70056","-74.41333","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08224SRFRCRTE53","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08224SRFRCRTE53","https://enviro.epa.gov/enviro/rsei.html?facid=08224SRFRCRTE53"
"U.S. DEPARTMENT OF THE TREASURY U.S. MINT AT PHILADELPHIA","151 N INDEPENDENCE MALL E","PHILADELPHIA","PHILADELPHIA","PA","19106","39.95367","-75.14803","137","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19106NTDST151NI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19106NTDST151NI","https://enviro.epa.gov/enviro/rsei.html?facid=19106NTDST151NI"
"U.S. FAA TECHNICAL CENTER","AMELIA EARHART BLVD","EGG HARBOR TOWNSHIP","ATLANTIC","NJ","08234","39.360314","-74.461744","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08234SFWLLFACIL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08234SFWLLFACIL","https://enviro.epa.gov/enviro/rsei.html?facid=08234SFWLLFACIL"
"UNISYS CORP","2476 SWEDESFORD RD","PAOLI","CHESTER","PA","19301","40.05706","-75.51372","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19301NSYSC2476S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19301NSYSC2476S","https://enviro.epa.gov/enviro/rsei.html?facid=19301NSYSC2476S"
"UNISYS CORP, EISG/VFO","BOOT RD","DOWNINGTOWN","CHESTER","PA","19335","40.00577","-75.690991","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335NSYSCBOOTR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335NSYSCBOOTR","https://enviro.epa.gov/enviro/rsei.html?facid=19335NSYSCBOOTR"
"UNITED COLOR MANUFACTURING","2940 E TIOGA ST","PHILADELPHIA","PHILADELPHIA","PA","19134","39.98437","-75.09239","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1913WNTDCL294ET","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1913WNTDCL294ET","https://enviro.epa.gov/enviro/rsei.html?facid=1913WNTDCL294ET"
"UNITED RESINS INC","321 WILLOW GROVE RD","PITTSGROVE","SALEM","NJ","08318","39.57707","-75.13446","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08318NTDRSWILLO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08318NTDRSWILLO","https://enviro.epa.gov/enviro/rsei.html?facid=08318NTDRSWILLO"
"UNITED STEEL & WIRE CO","1650 SUCKEL HWY","PENNSAUKEN","CAMDEN","NJ","08110","39.97841","-75.03739","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110NTDST1650S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110NTDST1650S","https://enviro.epa.gov/enviro/rsei.html?facid=08110NTDST1650S"
"US ARMY NATIONAL GUARD RIVER ROAD TRAINING SITE RANGE DE","1197 RIVER RD","NEW CASTLE","NEW CASTLE","DE","19720","39.63574","-75.61039","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1972WRVRRD1197R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1972WRVRRD1197R","https://enviro.epa.gov/enviro/rsei.html?facid=1972WRVRRD1197R"
"US BANKNOTE CO LP","11600 CAROLINE RD","PHILADELPHIA","PHILADELPHIA","PA","19154","40.09702","-75.00491","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19154SBNKN11600","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19154SBNKN11600","https://enviro.epa.gov/enviro/rsei.html?facid=19154SBNKN11600"
"US BUREAU OF PRISONS FEDERAL CORRECTIONAL INSTITUTION","655 FAIRTON MILLVILLE RD","FAIRTON","CUMBERLAND","NJ","08320","39.38954","-75.15985","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08320SBRFPFAIRT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08320SBRFPFAIRT","https://enviro.epa.gov/enviro/rsei.html?facid=08320SBRFPFAIRT"
"US DOD USAF DOVER AFB","436 CES/CC 600 CHEVRON AVE","DOVER AFB","KENT","DE","199025600","39.12778","-75.46666","81","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19902DVRRF436SP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19902DVRRF436SP","https://enviro.epa.gov/enviro/rsei.html?facid=19902DVRRF436SP"
"US FILTER","258 DUNKS FERRY RD","BENSALEM","BUCKS","PA","19020","40.077181","-74.922863","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020SFLTR258DU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020SFLTR258DU","https://enviro.epa.gov/enviro/rsei.html?facid=19020SFLTR258DU"
